SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.021241661001113243,0.07973288500215858,0.886,4.0,0.0004049100025440566,0.00012489599612308666,9600,0.09021482800017111,0.003178691003995482,Add,118752,3111360,-0.020546759958961047,0.000354
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.022518755002238322,0.1027999110010569,0.951,4.0,0.0005110080019221641,0.00013009100075578317,9600,0.07060366500081727,0.00305095699877711,Add,117024,3109632,-0.04489087995898444,0.000265
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.025844978001259733,0.09404417000041576,0.925,4.0,0.0005929309991188347,0.0003155369995511137,57600,0.08207463500002632,0.0015785959985805675,Conv,55872,55296,-0.039461361957364716,0.0
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.028142815994215198,0.07595048099756241,0.873,4.0,0.0006505929995910265,0.00029918300424469635,69696,0.07090769599744817,0.001485607004724443,Pad,0,1728,-0.023665510947466828,0.000319
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.01953923299879534,0.09104780000052415,0.972,4.0,0.0004523370007518679,0.00013410500105237588,14400,0.06806703400070546,0.0012320659952820279,Conv,5760,2985984,-0.03015924695500871,0.0
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.02651743400201667,0.0920702479997999,0.939,4.0,0.00037715699727414176,0.00010511199798202142,4000,0.06501645500247832,0.0018317970025236718,Conv,92320,93888,-0.038159895957505796,3.5e-05
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.03020155100239208,0.0928204080046271,0.954,4.0,0.000353497001924552,0.00010146999557036906,4000,0.07147284299571766,0.0048065890005091205,Add,320800,8614240,-0.0425941729627084,0.000293
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.03370491199893877,0.17056772799696773,0.958,4.0,0.00035071799356956035,0.00010757899872260168,4000,0.07801182999537559,0.0033245890008402057,Add,317920,8611360,-0.12384485395159572,0.000221
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.034475320004276,0.08337368799402611,0.882,3.0,0.00044726700434694067,0.00018562900368124247,24000,0.07094012200104771,0.0020966500087524764,Conv,154560,153600,-0.037421221953991335,0.0
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.035022428004594985,0.10389113800192717,0.926,4.0,0.0004720150027424097,0.0001668960030656308,24000,0.069909951002046,0.001405390998115763,Conv,9600,8297280,-0.05848577996221138,9e-05
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.0324937010082067,0.0808367579957121,0.879,4.0,0.00038740500167477876,0.00012255399633431807,8000,0.0818006570043508,0.00353073600854259,Conv,307520,310080,-0.032902672959608026,3.5e-05
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.041272470996773336,0.02727035799762234,0.748,4.0,0.00048629000229993835,0.0001936129992827773,32000,0.08624821200646693,0.0031096009988687,Conv,409600,409600,0.011884957049915101,0.000153
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.04235390400572214,0.026574761999654584,0.832,5.0,0.0005216619974817149,0.0001908999984152615,32000,0.14404721900064033,0.0011178869899595156,BatchNormalization,5120,3840,0.011499120038934052,0.0
sequential-global_average_pooling2d-Mean_0,0.037484154003323056,0.02573619999748189,0.775,3.0,0.0003725099959410727,8.706200605956838e-05,1280,0.062322796999069396,0.0011329189946991391,GlobalAveragePool,0,35840,0.017207432043505833,0.000194
sequential-dense-MatMul_0,0.041750840995518956,0.029559239999798592,0.783,4.0,0.0003316869988339022,8.295500447275117e-05,1,0.06674581400147872,0.0016051229904405773,MatMul,1280,1280,0.00911770504899323,0
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.03692239600059111,0,0,0,0,0,0,0,0,,,,0.045180807981523685,
NO_SPLIT,0,0.1786964450002415,0.933,4.0,0,0.00036600099701900035,76800,0.0644938959958381,0,,,,-0.09659324101812672,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.0019602669999585487,0.19459273899701657,0.96,4.0,0.0011800900028902106,0.0007788899965817109,204800,0.0858953759961878,0.001793898998585064,Conv,896,864,-0.11444980201486032,0.000245
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.0027764939950429834,0.18136979099654127,0.959,4.0,0.0013819919986417517,0.0007494560049963184,204800,0.06861157100502169,0.0018764099950203672,Conv,320,9312,-0.10204308100946946,0.000293
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.003346429002704099,0.19379223699797876,0.985,4.0,0.0010752060043159872,0.0004903449953417294,102400,0.08086937700136332,0.002196879002440255,Conv,528,608,-0.11503546201856807,0.000167
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,0.005852342001162469,0.18622743600280955,0.956,4.0,0.0041730200027814135,0.0020455789999687113,614400,0.09849902099813335,0.002118220007105265,Conv,1536,1536,-0.10997657402185723,8.2e-05
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,0.0054011850006645545,0.15806438500294462,0.887,4.0,0.0031942190034897067,0.0019379770019440912,614400,0.10902577100205235,0.00166814499971224,BatchNormalization,384,288,-0.08136236602149438,0.0
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,0.006537984998431057,0.15254578299936838,0.986,4.0,0.003830825000477489,0.0020308439998188987,629856,0.09669920399755938,0.0019815780033241026,Pad,0,288,-0.07698056401568465,0.001792
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.006658074009465054,0.17783921399677638,0.925,4.0,0.0014876560017000884,0.0005506679954123683,153600,0.07828737499949057,0.0019852559998980723,Conv,960,82944,-0.10239408402412664,0.0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.007530460999987554,0.18816163500014227,0.956,4.0,0.0006543980052811094,0.0002888730014092289,38400,0.06767486400349298,0.0016328269994119182,Conv,2328,2592,-0.11358889201801503,0.000102
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.007858815006329678,0.1386768559968914,0.993,4.0,0.0005648740043397993,0.0002126039980794303,38400,0.05709445699903881,0.003239793993998319,Add,8952,233232,-0.06443246702110628,0.000445
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.010480473007191904,0.1762829539948143,0.91,4.0,0.001480609003920108,0.0007809130038367584,230400,0.08578002399735851,0.001606288002221845,Conv,3600,3456,-0.10466022301989142,0.0
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.00726762800331926,0.16118075999838766,0.985,4.0,0.0020172730000922456,0.0008817069974611513,242064,0.08403274399461225,0.0014873809996061027,Pad,0,432,-0.08634518401959212,0.000496
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.0090425249945838,0.11067643899878021,0.99,4.0,0.0007721939982729964,0.00028075999580323696,57600,0.08178089499415364,0.0013131939995219,Conv,1440,186624,-0.03761576001124922,0.0
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.010227845988993067,0.10215182300453307,0.895,4.0,0.00044829800026491284,0.00012877400149591267,12800,0.09265171099832514,0.0015019420025055297,Conv,4640,5040,-0.030276465011411346,6.5e-05
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.010960942003293894,0.16122077900217846,0.883,4.0,0.0004102910024812445,0.00012853200314566493,12800,0.09309759700408904,0.0023963039930094965,Add,15008,358592,-0.09007851702335756,0.000226
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.011961331001657527,0.17002263000176754,0.953,4.0,0.0004123329999856651,0.0001299499999731779,12800,0.06058581799879903,0.0019167619975632988,Add,14432,358016,-0.09988075702131027,0.000175
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.010615115003020037,0.15372030300204642,0.9,4.0,0.0006510599996545352,0.00037438699655467644,76800,0.07315513100184035,0.0017312600029981695,Conv,6336,6144,-0.08223221402295167,0.0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.012492865993408486,0.16479745799733792,0.953,4.0,0.0007867500025895424,0.0003714400008902885,84672,0.07617251099873101,0.0015236769904731773,Pad,0,576,-0.09518712000863161,0.00025
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.013405917001364287,0.09856624600070063,0.995,4.0,0.000496148997626733,0.00015326299762818962,19200,0.06486462899920298,0.0013184530107537284,Conv,1920,331776,-0.029868959019950125,0.0
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.010491367997019552,0.09710734800319187,0.952,4.0,0.0004033110017189756,0.00011101899872301146,6400,0.06653531999472762,0.001689640004769899,Conv,12352,12864,-0.025495512018096633,3.1e-05
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.012733021001622546,0.1416987499978859,0.832,4.0,0.00038790099642938003,0.000109658001747448,6400,0.056804589003149886,0.00277135000214912,Add,54592,1386112,-0.07232856701739365,0.000203
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.016834086003655102,0.15504830599820707,0.879,4.0,0.0003709860029630363,0.00011044800339732319,6400,0.05922068500512978,0.002848361989890691,Add,53440,1384960,-0.08977918801974738,0.000158
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.015169101003266405,0.1701420000026701,0.898,5.0,0.0003716589999385178,0.00011022199760191143,6400,0.071419824998884,0.001966998002899345,Add,53440,1384960,-0.10320789702382172,0.000158
