SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.5050487103995692,0.29766545799793676,1.1118000000000001,4.0,0.01888630700068461,0.0016809660010039806,460800,0.4351131080002233,0.024670253600015714,Conv,5760,2985984,3.9865750696020767,0
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.4967494640002769,0.3384977599984268,1.1606,4.4,0.005248658000709838,0.00050962800742127,128000,0.23949480800001766,0.022651140400012083,Conv,92320,93888,3.954042014000879,0
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.5265386953993584,0.26046172459900846,1.0836000000000001,4.2,0.01232766500015714,0.0005529389891307801,128000,0.25053917600052955,0.09758548379995773,Add,320800,8614240,4.002288818001216,0
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.56958301199993,0.1485078983998392,0.9352,3.8,0.004540463000012096,0.0005059509858256206,128000,0.2553610819995811,0.11294778180017602,Add,317920,8611360,4.071198327599814,0
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.6172306717993706,0.14089410819869955,0.9648,4.0,0.029550678999839874,0.0025391160015715286,768000,1.5808241609993274,0.03590302340053313,Conv,154560,153600,4.031164458001513,0
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.6058576563998941,0.16939790139731487,1.0326,4.2,0.02185917899987544,0.002629018999869004,768000,0.5680379440000252,0.033853318200090146,Conv,9600,8297280,4.014033680202374,0
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.5992379405999599,0.11541033200628589,0.9464,4.2,0.008744931000364886,0.0008907320006983355,256000,0.30585958900064725,0.07537953079990985,Conv,307520,310080,4.074640965393337,0
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.6491211445998488,0.057053187000565234,0.8657999999999999,3.8,0.03203063100045256,0.003707248004502617,1024000,0.6472204759993474,0.08007005499966909,Conv,409600,409600,4.083114906399169,0
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.6453484230005415,0.045937451999634504,0.8417999999999999,3.6,0.0271005980002883,0.0033611550024943426,1024000,0.5730335650005145,0.007845719000215468,BatchNormalization,5120,3840,4.098003362999407,0
sequential-global_average_pooling2d-Mean_0,0.6055639425998379,0.027031102203181945,0.7988000000000001,4.0,0.006611013000110688,0.00022664200514554977,40960,0.154301151999789,0.007646829600525961,GlobalAveragePool,0,35840,4.156694193196563,0
sequential-dense-MatMul_0,0.632542990201182,0.02648936620389577,0.8161999999999999,3.8,0.0014071129999138066,9.444598981644958e-05,32,0.2012533639999674,0.0038942152006711693,MatMul,1280,1280,4.130256881594505,0
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.6209479660001307,0,0,0,0,0,0,0,0,,,,4.021210796999185,
NO_SPLIT,0,1.7662784470012411,2.747,6.0,0,0.010719090001657605,2457600,1.1934292559999449,0,,,,2.8758803159980744,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.350510079999367,1.5522061069932533,2.572,6.0,0.17728252500000963,0.022757355007342994,6553600,3.0284587510004712,0.11642754799868271,Conv,896,864,2.739442576006695,0
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.3645014519997858,1.166815795993898,2.123,5.0,0.19366319999971893,0.022143384005175903,6553600,3.052231763999771,0.15167896499951894,Conv,320,9312,3.1108415150056317,0
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.25880257099925075,1.5677142429922242,2.49,6.0,0.09718620800049393,0.011404913006117567,3276800,1.4123909730005835,0.0887075239988917,Conv,528,608,2.8156419490078406,0
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,0.9747042139997575,1.5061850130005041,2.965,6.0,0.9325071830007801,0.06822870799805969,19660800,8.373927851999724,0.42994100699979754,Conv,1536,1536,2.161269535999054,0
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,1.025271695999436,1.4908675059996312,2.814,6.0,1.2223335459993905,0.06849954499921296,19660800,8.300025134000862,0.3016572279993852,BatchNormalization,384,288,2.1260195610002484,0
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,1.028156115999991,0.9995686379988911,2.358,6.0,1.1206615129995043,0.06945202698989306,20155392,8.639305513000181,0.46353257299961115,Pad,0,288,2.6144340090004334,0
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.3719274149998455,1.4510618109925417,2.38,6.0,0.16562963500018668,0.017138945986516774,4915200,2.1191250939991733,0.18703291800011357,Conv,960,82944,2.8191695370069283,0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.2642151449999801,1.3121708600083366,2.159,5.0,0.04858312400028808,0.004418084005010314,1228800,0.6809538810002778,0.09180169200044475,Conv,2328,2592,3.065772757990999,0
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.30847256400011247,1.261035509989597,2.037,5.0,0.042827527000554255,0.0047290310030803084,1228800,0.6843100840005718,0.2947689029988396,Add,8952,233232,3.072650689009606,0
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.5556740079991869,1.0484922680043383,2.055,5.0,0.21935834899977635,0.024922023992985487,7372800,3.4032385810005508,0.10599567200006277,Conv,3600,3456,3.0379924869957904,0
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.5557451399990896,1.0499722320091678,2.217,5.0,0.2184899720004978,0.025971917013521306,7746048,3.588468781999836,0.15434697199998482,Pad,0,432,3.036441390991058,0
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.3473810859995865,1.063633209996624,1.906,5.0,0.05579448400021647,0.0063389599963556975,1843200,0.9177515740002491,0.0770386630010762,Conv,1440,186624,3.231144467003105,0
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.3025844350004263,0.9829555790056475,1.876,5.0,0.013767688000370981,0.0015642890066374093,409600,0.41853953699956037,0.029158209999877727,Conv,4640,5040,3.3566187489932418,0
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.33055873299963423,1.0810975770000368,1.903,5.0,0.025398382999810565,0.0015704260003985837,409600,0.3879767720000018,0.12166181999964465,Add,15008,358592,3.2305024529996444,0
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.361639641999318,0.7711910840007477,1.678,5.0,0.01237835299980361,0.0014576370012946427,409600,0.3870410620002076,0.16896179899958952,Add,14432,358016,3.50932803699925,0
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.4104906359998495,0.7695574399986072,1.712,4.0,0.07095576699975936,0.008373991004191339,2457600,1.125910312999622,0.03865720999783662,Conv,6336,6144,3.462110687000859,0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.42920274900006916,0.6639771129994188,1.597,4.0,0.07543619599982776,0.009602860998711549,2709504,1.2506815010001446,0.08046286400167446,Pad,0,576,3.5489789009998276,0
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.35509322399957455,0.7965779219957767,1.717,4.0,0.02532006999990699,0.002146997008821927,614400,0.49707757299984223,0.04054587300197454,Conv,1920,331776,3.4904876170039643,0
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.36450426100054756,0.5825376439897809,1.464,5.0,0.00814784799968038,0.0008581640140619129,204800,0.29691054500017344,0.011022462000255473,Conv,12352,12864,3.695116858008987,0
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.3640473790010219,0.7662751489988295,1.635,5.0,0.008589750000282947,0.0008241090108640492,204800,0.5283337979999487,0.09587294000084512,Add,54592,1386112,3.511836234999464,0
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.37663145199894643,0.7766841200063936,1.558,4.0,0.008177772999260924,0.000827400988782756,204800,0.30010067700004583,0.11815815900081361,Add,53440,1384960,3.4888431909939754,0
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.44820710299973143,0.6685721399990143,1.45,5.0,0.015992161999747623,0.0007657039968762547,204800,0.3095329910001965,0.1702401539987477,Add,53440,1384960,3.5253795200005698,0
sequential-mobilenetv2_1.00_160-block_10_expand_BN-FusedBatchNormV3_0,0.46745648800060735,0.4666656379995402,1.309,4.0,0.03654199199991126,0.004336618003435433,1228800,0.7149017530000492,0.024123418999806745,Conv,24960,24576,3.708036636999168,0
sequential-mobilenetv2_1.00_160-block_10_depthwise_BN-FusedBatchNormV3_0,0.46649553699990065,0.6676476940046996,1.456,5.0,0.03965106600026047,0.004186591002508067,1228800,0.7435146560001158,0.057528746998286806,Conv,3840,1328256,3.5080155319947153,0
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.42269966899948486,0.3429677240055753,1.126,4.0,0.01364794900018751,0.0010836930014193058,307200,0.3173968259998219,0.0450405050014524,Conv,36960,38016,3.8764913699942554,0
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.46518453599856,0.5834777179989032,1.449,4.0,0.01089564900030382,0.0013051899877609685,307200,0.30843974800154683,0.19170456800020474,Add,118752,3111360,3.5934965090018522,0
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.49659153500033426,0.5665246360003948,1.421,5.0,0.010467598000104772,0.001071003993274644,307200,0.3565968809998594,0.1998261389981053,Add,117024,3109632,3.5790425919985864,0
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.49878419500055315,0.26136959000723436,1.04,4.0,0.043169877000764245,0.00669902001391165,1843200,0.9072292030014069,0.08365308500106039,Conv,55872,55296,3.882004977991528,0
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.5547097919989028,0.37657660100376233,1.213,4.0,0.06737051600066479,0.008484992999001406,2230272,1.0885582600003545,0.03896966900174448,Pad,0,1728,3.7108723699966504,0
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.5178594539993355,0.3725686349935131,1.17,4.0,0.016399194000769057,0.0015450049977516755,460800,0.44259049399988726,0.02609176699843374,Conv,5760,2985984,3.751730674006467,0
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.5234420739998313,0.3914758580067428,1.259,5.0,0.009280020000005607,0.0005715680017601699,128000,0.23670428699915647,0.024479841000356828,Conv,92320,93888,3.7272408309927414,0
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.5097432179991301,0.27765848000126425,1.106,4.0,0.005754523999712546,0.0005102260038256645,128000,0.21226698399914312,0.12477582199971948,Add,320800,8614240,3.854757064998921,0
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.5781360940000013,0.17660633800551295,1.015,4.0,0.006877677999000298,0.0005230489914538339,128000,0.33010029300021415,0.1392491870028607,Add,317920,8611360,3.8874163309938012,0
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.6452368009995553,0.10425213200505823,0.907,4.0,0.018621556999278255,0.002659183999639936,768000,0.5743136420005612,0.05418210000243562,Conv,154560,153600,3.892669829994702,0
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.5996183240004029,0.12055768899153918,0.962,5.0,0.022755452000637888,0.0026298059965483844,768000,0.5118899930002954,0.03331323699785571,Conv,9600,8297280,3.9219827500073734,0
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.6229080690009141,0.040034010002273135,0.899,4.0,0.010009454999817535,0.0009189810079988092,256000,0.31689883999933954,0.12315050800134486,Conv,307520,310080,3.9792166839961283,0
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.6823900500003219,0.0667375430057291,0.889,4.0,0.029168209999625105,0.005714799000998028,1024000,0.6566951879995031,0.11421155799871485,Conv,409600,409600,3.8930311699932645,0
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.667233064001266,0.06769784000061918,0.855,4.0,0.02899308199994266,0.0035167699970770627,1024000,0.6222983179995936,0.009378241000376875,BatchNormalization,5120,3840,3.9072278589974303,0
sequential-global_average_pooling2d-Mean_0,0.6244593129995337,0.029070700009469874,0.776,4.0,0.006010392000462161,0.0002765910030575469,40960,0.2191421649986296,0.00881658099933702,GlobalAveragePool,0,35840,3.988628749990312,0
sequential-dense-MatMul_0,0.6624403270016046,0.029420912003843114,0.837,4.0,0.0028567249992192956,7.934600580483675e-05,32,0.1681406949992379,0.005992632999550551,MatMul,1280,1280,3.950297523993868,0
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.6191081869983464,0,0,0,0,0,0,0,0,,,,2.4291832500075543,
NO_SPLIT,0,1.3740920490090502,2.347,6.0,0,0.008846630997140892,2457600,1.2814192909991107,0,,,,1.6741993879968504,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.32874883900149143,1.7763526609924156,2.83,6.0,0.17606834700018226,0.023244711992447264,6553600,3.045989489999556,0.09044789700055844,Conv,896,864,0.9431899370119936,0
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.3472834549993422,1.7515343739942182,2.658,5.0,0.14741585199953988,0.022188746006577276,6553600,3.1564571890012303,0.11701908500072022,Conv,320,9312,0.9494736080123403,0
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.25315265899916994,1.56265635600721,2.454,6.0,0.09990711700083921,0.011524141009431332,3276800,1.4803528909997112,0.057537062999472255,Conv,528,608,1.2324824219995207,0
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,1.0381551869995747,1.014172997995047,2.459,5.0,0.9322292159995413,0.06516817500232719,19660800,8.363344175000748,0.2142745869987266,Conv,1536,1536,0.9959632520112791,0
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,1.0367154470022797,1.3543851379945409,2.791,6.0,0.9638564190008765,0.0683392890059622,19660800,8.775358439999764,0.16832955500103708,BatchNormalization,384,288,0.6571908520090801,0
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,1.0773619150004379,0.8053057639917824,2.173,5.0,1.1180827309999586,0.06793822199688293,20155392,11.772766530999434,0.3395135369992204,Pad,0,288,1.1656237580136803,0
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.36703955799748655,0.856238498003222,1.861,5.0,0.14707780099888623,0.016404864989453927,4915200,2.22351080000044,0.12843292499928793,Conv,960,82944,1.825013381005192,0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.27077739800006384,1.4544945649977308,2.228,6.0,0.040886425000280724,0.00429626701225061,1228800,0.6720934770000895,0.05681695400016906,Conv,2328,2592,1.323019474008106,0
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.3044940559993847,0.8704173609876307,1.732,5.0,0.039052797999829636,0.004241197006194852,1228800,0.6589923360006651,0.2473166419986228,Add,8952,233232,1.8733800200188853,0
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.5485849730011978,1.1372300189977977,2.061,5.0,0.20354589499947906,0.02612781900097616,7372800,3.3960040120000485,0.09239245299977483,Conv,3600,3456,1.3624764450069051,0
sequential-mobilenetv2_1.00_160-block_3_pad-Pad_0,0.5643541390018072,1.0483747010002844,2.102,5.0,0.24025372200048878,0.027096642006654292,7746048,3.541181210001014,0.0740092550022382,Pad,0,432,1.435562597003809,0
sequential-mobilenetv2_1.00_160-block_3_depthwise_BN-FusedBatchNormV3_0,0.3737986659980379,0.5597181679913774,1.402,5.0,0.08522225399974559,0.006580649991519749,1843200,0.9638120950003213,0.05272497099940665,Conv,1440,186624,2.1147746030164853,0
sequential-mobilenetv2_1.00_160-block_3_project_BN-FusedBatchNormV3_0,0.30167681199964136,0.7008484429970849,1.568,5.0,0.017544532998726936,0.001409163000062108,409600,0.39724103700064006,0.017321936000371352,Conv,4640,5040,2.0457661820091744,0
sequential-mobilenetv2_1.00_160-block_4_add-add_0,0.32046833200183755,0.5707678659964586,1.349,4.0,0.014323756999147008,0.0014218520082067698,409600,0.3631373660009558,0.10539123600210587,Add,15008,358592,2.1570552390076045,0
sequential-mobilenetv2_1.00_160-block_5_add-add_0,0.36087037499964936,0.8770823469967581,1.681,5.0,0.021031233000030625,0.001411706005455926,409600,0.36504758299997775,0.18672611199872335,Add,14432,358016,1.8103387150094932,0
sequential-mobilenetv2_1.00_160-block_6_expand_BN-FusedBatchNormV3_0,0.4103624380004476,0.45474382299289573,1.287,4.0,0.06522671300081129,0.008403781990637071,2457600,1.2402985779990559,0.029107041000315803,Conv,6336,6144,2.1831851760125573,0
sequential-mobilenetv2_1.00_160-block_6_pad-Pad_0,0.42344232100003865,0.9177493160095764,1.732,5.0,0.0701412660000642,0.00947446700592991,2709504,1.2909147780010244,0.02659059999859892,Pad,0,576,1.7070997999962856,0
sequential-mobilenetv2_1.00_160-block_6_depthwise_BN-FusedBatchNormV3_0,0.35617161599839164,0.8692199380020611,1.667,4.0,0.021772354000859195,0.0021919659920968115,614400,0.450861776000238,0.024677368002812727,Conv,1920,331776,1.822899883005448,0
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.3813770590004424,0.8672548989998177,1.666,5.0,0.021096992000821047,0.0007828110101399943,204800,0.2985422580004524,0.014589096001145663,Conv,12352,12864,1.7996594790056406,0
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.374775063000925,0.7823440189968096,1.689,5.0,0.008594768998591462,0.0007313880050787702,204800,0.3071151940002892,0.07038847399962833,Add,54592,1386112,1.891172355008166,0
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.39016047499899287,0.8219528779882239,1.586,4.0,0.009196447001158958,0.0008388690039282665,204800,0.2714368370016018,0.09657165100179554,Add,53440,1384960,1.8361780840186839,0
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.38583952499902807,0.4652805640071165,1.264,5.0,0.006696032000036212,0.0007335510017583147,204800,0.27162577899980533,0.06599358099992969,Add,53440,1384960,2.197171347999756,0
sequential-mobilenetv2_1.00_160-block_10_expand_BN-FusedBatchNormV3_0,0.4179945180003415,0.7558107160002692,1.522,5.0,0.02747830600128509,0.004707703992608003,1228800,0.6385639170002833,0.01858549300050072,Conv,24960,24576,1.87448620300529,0
sequential-mobilenetv2_1.00_160-block_10_depthwise_BN-FusedBatchNormV3_0,0.470809062000626,0.4131096509954659,1.24,4.0,0.057999779000965646,0.004129980006837286,1228800,0.5992458439995971,0.04125117600051453,Conv,3840,1328256,2.1643727240098087,0
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.4197475159999158,0.6707710890041199,1.459,5.0,0.010112566000316292,0.0010541630035731941,307200,0.28476605099967855,0.023781918000167934,Conv,36960,38016,1.957772832001865,0
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.42110642499937967,0.5744812000048114,1.539,4.0,0.009051040999111137,0.0010366130009060726,307200,0.2513197600001149,0.13500959300108661,Add,118752,3111360,2.0527038120017096,0
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.4413297249993775,0.48184686500462703,1.357,4.0,0.009268206000342616,0.001082535003661178,307200,0.2448033189994021,0.11946557399824087,Add,117024,3109632,2.125114847001896,0
