SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
sequential-mobilenetv2_1.00_160-block_6_project_BN-FusedBatchNormV3_0,0.0491800280001371,0.178903979001916,0.92,4.0,0.0015199920001123246,0.00011729999823728576,6400,0.13149944199994934,0.004582309999932477,Conv,12352,12864,0.020184553996386967,0
sequential-mobilenetv2_1.00_160-block_7_add-add_0,0.05698261700013063,0.1965394099970581,1.012,4.0,0.0030244659999425494,0.00010874600411625579,6400,0.13503992400001152,0.0069381860000703455,Add,54592,1386112,-0.005253465998748652,0
sequential-mobilenetv2_1.00_160-block_8_add-add_0,0.07840635999991719,0.09463000600226223,0.917,4.0,0.0015806589999556309,0.00011457600339781493,6400,0.12757309099993108,0.006294561000004251,Add,53440,1384960,0.07523219499626066,0
sequential-mobilenetv2_1.00_160-block_9_add-add_0,0.06757976800008691,0.1214729269995587,0.973,4.0,0.0031060960000104387,0.00011055499635403976,6400,0.13030979999984993,0.007464209999852756,Add,53440,1384960,0.05921586599879447,0
sequential-mobilenetv2_1.00_160-block_10_expand_BN-FusedBatchNormV3_0,0.06169974199997341,0.10508161900361301,0.889,4.0,0.002970002999973076,0.00023595600214321166,38400,0.14695960399990327,0.003248872000085612,Conv,24960,24576,0.08148719999485365,0
sequential-mobilenetv2_1.00_160-block_10_depthwise_BN-FusedBatchNormV3_0,0.06547977799982618,0.1730032810010016,0.996,4.0,0.0022760809999908815,0.00021956599812256172,38400,0.14318997500004116,0.0047682659999281896,Conv,3840,1328256,0.0097855019976123,0
sequential-mobilenetv2_1.00_160-block_10_project_BN-FusedBatchNormV3_0,0.0642206359998454,0.17729609500383958,0.969,4.0,0.0015725660000498465,0.0001554990012664348,9600,0.328192885000135,0.0038300579999486217,Conv,36960,38016,0.006751829994755099,0
sequential-mobilenetv2_1.00_160-block_11_add-add_0,0.07558519100007288,0.18637706599838566,0.937,4.0,0.0018447310001192818,0.00012809900363208726,9600,0.12596300700010943,0.00961779099998239,Add,118752,3111360,-0.013693696000018463,0
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.07834773100012171,0.050977658000192605,0.893,4.0,0.0017117140000664222,0.00013738100096816197,9600,0.12823112599994602,0.010673591999875498,Add,117024,3109632,0.11894317199812576,0
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.0796087990001979,0.16749159400205826,0.962,4.0,0.0031859650000569673,0.00028766100149368867,57600,0.16290567199985162,0.004008591000001616,Conv,55872,55296,0.0011681679961839109,0
