SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
sequential-mobilenetv2_1.00_160-block_12_add-add_0,0.17830432439805008,0.40169763080048143,1.1523999999999999,4.2,0.0021154759961063974,0.0010987339992425404,307200,0.10239559999899939,0.008897332602646201,Add,117024,3109632,-0.006498404205194652,0.007712
sequential-mobilenetv2_1.00_160-block_13_expand_BN-FusedBatchNormV3_0,0.18318652819725684,0.34493161179852905,1.183,4.2,0.0104017730045598,0.006300876993918791,1843200,0.14621992799948202,0.006654815797810442,Conv,55872,55296,0.04538541099755089,0.0
sequential-mobilenetv2_1.00_160-block_13_pad-Pad_0,0.17981152740248946,0.3487155270006042,1.1986,4.4,0.012890022997453343,0.007803412001521792,2230272,0.15776458999607712,0.00771935980010312,Pad,0,1728,0.044976496590243165,0.010323
sequential-mobilenetv2_1.00_160-block_13_depthwise_BN-FusedBatchNormV3_0,0.1800834217996453,0.3725838140017004,1.1564,4.2,0.003142556997772772,0.0015103320038178936,460800,0.10862445000384469,0.0032821903994772585,Conv,5760,2985984,0.02083631519199114,0.0
sequential-mobilenetv2_1.00_160-block_13_project_BN-FusedBatchNormV3_0,0.20192658520390977,0.2655959151990828,1.0859999999999999,4.0,0.0011240960011491552,0.0005522430001292378,128000,0.0775917520004441,0.003555338799196761,Conv,92320,93888,0.10598105059034424,0.000433
sequential-mobilenetv2_1.00_160-block_14_add-add_0,0.1907903287981753,0.25896370739792474,1.0366,4.0,0.0008284430005005561,0.0005253470008028671,128000,0.10158786200190661,0.008845304399437736,Add,320800,8614240,0.12374951479723678,0.007083
sequential-mobilenetv2_1.00_160-block_15_add-add_0,0.2155610469984822,0.1622906104006688,0.9825999999999999,3.8,0.0009127469966188073,0.000540184999408666,128000,0.09051059500052361,0.006777960399631411,Add,317920,8611360,0.19565189359418583,0.005477
sequential-mobilenetv2_1.00_160-block_16_expand_BN-FusedBatchNormV3_0,0.21849030340090395,0.1758741876023123,1.0006,4.0,0.0044656739992205985,0.0025746749961399473,768000,0.12077085200144211,0.005083226402348373,Conv,154560,153600,0.17913905999012059,0.0
sequential-mobilenetv2_1.00_160-block_16_depthwise_BN-FusedBatchNormV3_0,0.19865064280165826,0.10708956559828949,0.9558,4.0,0.004842069996811915,0.0025344690002384596,768000,0.11086949099990306,0.003220029600197449,Conv,9600,8297280,0.2677633425933891,0.002558
sequential-mobilenetv2_1.00_160-block_16_project_BN-FusedBatchNormV3_0,0.24098364980018233,0.10398692919989116,0.9044000000000001,3.8,0.0017850170042947866,0.0008817409980110824,256000,0.10516361700138077,0.007652002399845514,Conv,307520,310080,0.22853297199326333,0.000489
sequential-mobilenetv2_1.00_160-Conv_1-Conv2D_0,0.21475008979614357,0.050610542598587924,0.8671999999999999,4.0,0.005827245004184078,0.003519983001751825,1024000,0.14167097299650777,0.009226821402262431,Conv,409600,409600,0.3081429185986053,0.004876
sequential-mobilenetv2_1.00_160-Conv_1_bn-FusedBatchNormV3_0,0.2152605509996647,0.05645058079971932,0.8374,4.0,0.006749289001163561,0.0033326859993394464,1024000,0.11453364400222199,0.002615840602084063,BatchNormalization,5120,3840,0.30179241919395283,0.0
sequential-global_average_pooling2d-Mean_0,0.22519031179981538,0.02842869059968507,0.8104000000000001,3.8,0.0009793909994186834,0.00022776400146540254,40960,0.08989703900442692,0.0022758634033380075,GlobalAveragePool,0,35840,0.31988454859383636,0.006412
sequential-dense-MatMul_0,0.23581069199717603,0.023461636397405526,0.78,3.8,0.00035522000689525157,9.787700400920585e-05,32,0.0708547499962151,0.0013276951969601214,MatMul,1280,1280,0.3142312225987553,0
SplitLayer,1stInfTime,2ndInfTime,oscarJobTime,kubePodTime,tensorSaveTime,tensorLoadTime,tensorLenght,networkingTime,singleLayerInfTime,OpType,NrParameters,FLOPS,SingleLayerSum-Splitted,singleLayerInfTimeProf
NO_SPLIT,0.18792681500053732,0,0,0,0,0,0,0,0,,,,0.3135162619801122,
NO_SPLIT,0,1.0849256910005352,1.966,5.0,0,0.008327870993525721,2457600,0.18123223199654603,0,,,,-0.5834826140198857,
sequential-mobilenetv2_1.00_160-bn_Conv1-FusedBatchNormV3_0,0.03676061800069874,1.242074073998083,2.207,5.0,0.06012036000174703,0.021114329996635206,6553600,0.22956331199384294,0.024456309009110555,Conv,896,864,-0.7773916150181321,0.006255
sequential-mobilenetv2_1.00_160-expanded_conv_depthwise_BN-FusedBatchNormV3_0,0.034494744999392424,1.1450415500003146,2.147,6.0,0.07436709600005997,0.02182809399528196,6553600,0.22374613900319673,0.017944209997949656,Conv,320,9312,-0.6780932180190575,0.006429
sequential-mobilenetv2_1.00_160-expanded_conv_project_BN-FusedBatchNormV3_0,0.025216676003765315,1.3630020790005801,2.243,5.0,0.01674082100362284,0.010801397998875473,3276800,0.21748394900350831,0.014516573006403632,Conv,528,608,-0.886775678023696,0.009087
sequential-mobilenetv2_1.00_160-block_1_expand-Conv2D_0,0.08956552499876125,1.416077272995608,2.687,5.0,0.3071201869970537,0.06412328300211811,19660800,0.4657077359952382,0.0681860259937821,Conv,1536,1536,-1.0041997210137197,0.003602
sequential-mobilenetv2_1.00_160-block_1_expand_BN-FusedBatchNormV3_0,0.09693287499976577,1.4962963040015893,2.807,5.0,0.3002387739979895,0.06371436200424796,19660800,0.5459589789970778,0.04089446799480356,BatchNormalization,384,288,-1.0917861020207056,0.0
sequential-mobilenetv2_1.00_160-block_1_pad-Pad_0,0.10964481200790033,1.5066820360007114,2.83,5.0,0.41128827200009255,0.06604710400279146,20155392,0.5607152820011834,0.07909245900373207,Pad,0,288,-1.1148837710279622,0.077804
sequential-mobilenetv2_1.00_160-block_1_depthwise_BN-FusedBatchNormV3_0,0.09694031899562106,0.9529676710008061,1.85,4.0,0.029732707000221126,0.015981268996256404,4915200,0.20033152300311485,0.03008477000548737,Conv,960,82944,-0.5484649130157777,0.0
sequential-mobilenetv2_1.00_160-block_1_project_BN-FusedBatchNormV3_0,0.1045146160031436,1.3712836840059026,2.156,6.0,0.009366336998937186,0.004253193001204636,1228800,0.1430661469930783,0.010280434995365795,Conv,2328,2592,-0.9743552230283967,0.004219
sequential-mobilenetv2_1.00_160-block_2_add-add_0,0.09850320700206794,0.8741529649996664,1.755,5.0,0.006120154001109768,0.004241390997776762,1228800,0.14168805200461065,0.014460794001934119,Add,8952,233232,-0.4712130950210849,0.015715
sequential-mobilenetv2_1.00_160-block_3_expand_BN-FusedBatchNormV3_0,0.1361745649992372,0.6560380820010323,1.564,5.0,0.07612034199701156,0.024541329003113788,7372800,0.22334853100619512,0.014322284994705115,Conv,3600,3456,-0.29076957001962,0.0
